Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  145998/173764      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_mbegin() const [116]
-----------------------------------------------
                0.00    0.00   20824/145768      std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> >(std::pair<int, int>&&) [58]
                0.00    0.00   20824/145768      std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [60]
                0.00    0.00   20824/145768      std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> >(std::pair<int, int>&&) const [61]
                0.00    0.00   20824/145768      std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [62]
                0.00    0.00   20824/145768      void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int>&&) [75]
                0.00    0.00   20824/145768      void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int, int> > >&, std::pair<int, int>*, std::pair<int, int>&&) [77]
                0.00    0.00   20824/145768      void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [76]
[118]    0.0    0.00    0.00  145768         std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [118]
-----------------------------------------------
                0.00    0.00       1/132420      std::_Rb_tree_header::_Rb_tree_header(std::_Rb_tree_header&&) [216]
                0.00    0.00   27766/132420      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::operator=(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [7]
                0.00    0.00  104653/132420      std::_Rb_tree_header::_Rb_tree_header() [122]
[119]    0.0    0.00    0.00  132420         std::_Rb_tree_header::_M_reset() [119]
-----------------------------------------------
                0.00    0.00   27766/132418      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::operator=(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [7]
                0.00    0.00  104652/132418      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [130]
[120]    0.0    0.00    0.00  132418         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_root() const [120]
-----------------------------------------------
                0.00    0.00  104654/104654      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [27]
[121]    0.0    0.00    0.00  104654         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [121]
                0.00    0.00  104654/209306      std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::~allocator() [111]
-----------------------------------------------
                0.00    0.00       1/104653      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [232]
                0.00    0.00  104652/104653      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true> const&) [129]
[122]    0.0    0.00    0.00  104653         std::_Rb_tree_header::_Rb_tree_header() [122]
                0.00    0.00  104653/132420      std::_Rb_tree_header::_M_reset() [119]
-----------------------------------------------
                0.00    0.00  104652/104652      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true> const&) [129]
[123]    0.0    0.00    0.00  104652         __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > >, std::_Rb_tree_node<std::pair<int, int> > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<int, int> > > const&) [123]
                0.00    0.00  104652/104652      std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<int, int> > > const&) [125]
-----------------------------------------------
                0.00    0.00  104652/104652      std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > >, std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >*>(__gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > >, __gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > >, std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >*) [71]
[124]    0.0    0.00    0.00  104652         bool __gnu_cxx::operator!=<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > >(__gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > > const&) [124]
                0.00    0.00  209304/209304      __gnu_cxx::__normal_iterator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const*, std::vector<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > > > >::base() const [114]
-----------------------------------------------
                0.00    0.00  104652/104652      __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > >, std::_Rb_tree_node<std::pair<int, int> > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<int, int> > > const&) [123]
[125]    0.0    0.00    0.00  104652         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<int, int> > > const&) [125]
                0.00    0.00  104652/209305      std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int, int> > > const&) [113]
-----------------------------------------------
                0.00    0.00  104652/104652      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true> const&) [129]
[126]    0.0    0.00    0.00  104652         std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare(std::less<std::pair<int, int> > const&) [126]
-----------------------------------------------
                0.00    0.00  104652/104652      std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >::pair(std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&) [128]
[127]    0.0    0.00    0.00  104652         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set(std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [127]
                0.00    0.00  104652/104652      std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [130]
-----------------------------------------------
                0.00    0.00  104652/104652      void std::_Construct<std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&>(std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >*, std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&) [64]
[128]    0.0    0.00    0.00  104652         std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >::pair(std::pair<int, std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&) [128]
                0.00    0.00  104652/104652      std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set(std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > > const&) [127]
-----------------------------------------------
